Model Parameters: a, b, 1/eps, Lx, Ly, Dv = 0.762934, 0.036673, 50, 100, 100, 0
Numerical Parameters: NX, NY, ts, delta = 501, 501, 0.8, 0.001 
File written: Tue Aug 20 23:36:45 2024
Comments: 2D 





Ascii values of u and v follow
0.0140849 0.0775192
0.0158061 0.0771228
0.0176566 0.076767
0.0196277 0.0764313
0.0217054 0.0761348
0.023887 0.0758572
0.0261634 0.0756167
0.0285212 0.0753928
0.0309462 0.0752025
0.033428 0.0750241
0.035949 0.0748705
0.0384943 0.0747477
0.0410446 0.0746336
0.0435802 0.0745393
0.0460789 0.074471
0.0485198 0.0744058
0.0508794 0.0743537
0.0531359 0.0743144
0.055268 0.0742946
0.0572571 0.0742731
0.0590844 0.0742539
0.0607321 0.0742416
0.0621841 0.0742339
0.0634248 0.0742297
0.0644413 0.0742298
0.0652224 0.0742406
0.0657602 0.0742448
0.0660482 0.0742482
0.0660831 0.0742482
0.0658644 0.0742448
0.0653947 0.0742404
0.0646794 0.0742291
0.0637261 0.0742283
0.0625459 0.0742315
0.0611511 0.0742381
0.0595564 0.0742486
0.0577777 0.0742658
0.0558324 0.0742851
0.0537396 0.074302
0.0515179 0.0743382
0.0491889 0.074387
0.0467743 0.0744485
0.0442964 0.074513
0.0417764 0.0746035
0.0392337 0.0747139
0.0366901 0.0748397
0.0341622 0.0749781
0.031669 0.0751467
0.0292267 0.0753289
0.0268499 0.0755467
0.0245528 0.075789
0.022347 0.0760522
0.0202423 0.0763488
0.0182366 0.0766654
0.0163495 0.0770169
0.0145897 0.0773922
0.0129415 0.0777961
0.0114096 0.0782429
0.0100265 0.0787113
0.00875999 0.0792206
0.00755697 0.0797502
0.00652596 0.0803099
0.00553739 0.0809136
0.00459102 0.0815385
0.00388281 0.0821946
0.00327774 0.0828817
0.00271126 0.0836126
0.00225059 0.0843652
0.00161284 0.0851474
0.00132596 0.0859637
0.000905753 0.0868231
0 0.087703
0 0.0886266
0 0.0895805
0 0.0905654
0 0.0915822
0 0.092632
0 0.0937149
0 0.0948318
0 0.0959839
0 0.0971719
0 0.0983969
0 0.0996599
0 0.100962
0 0.102304
0 0.103689
0 0.105115
0 0.106584
0 0.108097
0 0.109656
0 0.111264
0 0.11292
0 0.114624
0 0.116382
0 0.118192
0 0.120055
0 0.121974
0 0.123953
0 0.12599
0 0.128089
0 0.13025
0 0.132478
0 0.13477
0 0.137133
0 0.139565
0 0.142073
0 0.144653
0 0.147314
0 0.150053
0 0.152878
0 0.155784
0 0.158783
0 0.161872
0 0.165052
0 0.168333
0 0.171713
0 0.175193
0 0.178784
0 0.182485
0 0.1863
0 0.19023
0 0.194284
0 0.198464
0 0.202774
0 0.207219
0 0.211804
0 0.216527
0 0.221402
0 0.226431
0 0.231619
0 0.236972
0 0.242495
0 0.248194
0 0.254074
0 0.260143
0 0.266408
0 0.272873
0 0.279549
0 0.28644
0 0.293556
0 0.300903
0 0.308491
0 0.316335
0 0.324431
0 0.332792
0 0.341432
0 0.350358
0 0.359581
0 0.36912
0 0.378973
0 0.389156
0 0.399682
0 0.410573
0 0.421825
0 0.43346
0 0.445502
0 0.457947
0 0.47082
0 0.484147
0 0.497924
0.000804023 0.512178
0.00217094 0.526875
0.00530837 0.541989
0.013089 0.557408
0.0321545 0.572822
0.0761642 0.58757
0.164698 0.600531
0.306841 0.610361
0.480625 0.616057
0.645231 0.617356
0.773673 0.614698
0.862188 0.608846
0.918866 0.60058
0.953512 0.590534
0.973985 0.579183
0.985752 0.566835
0.992355 0.553699
0.995979 0.539881
0.997926 0.525447
0.998951 0.510427
0.999479 0.494815
0.999745 0.478611
0.999874 0.461802
0.999934 0.444358
0.999957 0.426266
0.999959 0.407493
0.999943 0.388017
0.999904 0.367808
0.999824 0.346847
0.999661 0.325092
0.99932 0.302523
0.998584 0.279125
0.996939 0.254881
0.993151 0.229833
0.984223 0.204119
0.963129 0.178097
0.915375 0.152564
0.819784 0.128872
0.666387 0.108693
0.48105 0.0932816
0.311713 0.0828887
0.187546 0.0768181
0.108322 0.073956
0.0612459 0.0732588
0.0341391 0.0739284
0.0187469 0.0754659
0.0100796 0.0775551
0.00517919 0.0800095
0.00233092 0.0827225
0.00104575 0.085636
0 0.0887266
0 0.0919549
0 0.0953127
0 0.0988057
0 0.10244
0 0.10622
0 0.110154
0 0.114249
0 0.11851
0 0.122948
0 0.127565
0 0.132371
0 0.137375
0 0.142585
0 0.14801
0 0.153659
0 0.159543
0 0.165675
0 0.17206
0 0.178712
0 0.185641
0 0.192861
0 0.20039
0 0.208231
0 0.216404
0 0.224922
0 0.233801
0 0.243064
0 0.252715
0 0.262779
0 0.27328
0 0.284224
0 0.295637
0 0.307542
0 0.319968
0 0.332924
0 0.34644
0 0.360552
0 0.375268
0 0.390626
0 0.406663
0 0.423392
0 0.440865
0 0.459095
0 0.478122
0.00125485 0.497968
0.00364895 0.518571
0.0100192 0.539825
0.0278145 0.561309
0.0755046 0.581931
0.185929 0.599592
0.378072 0.611557
0.606816 0.615873
0.792581 0.612543
0.90341 0.60335
0.95778 0.590617
0.982003 0.576302
0.992382 0.561911
0.996757 0.548742
0.998572 0.53808
0.999283 0.531105
0.99947 0.528674
0.829117 0.117797
0.84747 0.122076
